State,Year,Quarter,Transaction_Type,Transaction_Count,Transaction_Amount
Tripura,2019,3,Utility,45479,36531274.737003945
Tripura,2019,4,P2P,504103,1505788066.8313568
Tripura,2019,4,Retail,405722,126969321.11140788
Tripura,2019,4,Utility,107837,51982054.108680606
Tripura,2020,1,P2P,487025,1831956802.9914818
Tripura,2020,1,Retail,467518,162400289.51873952
Tripura,2020,1,Utility,175447,63620709.42686123
Tripura,2020,2,P2P,444122,1889815503.7170544
Tripura,2020,2,Retail,537656,240794850.23150808
Tripura,2020,2,Utility,271589,84402827.28886497
Tripura,2020,3,P2P,656697,2672490831.144614
Tripura,2020,3,Utility,268938,104569062.47761649
Tripura,2020,3,Retail,751363,388228047.1312779
Tripura,2020,4,P2P,792607,3280786960.4051666
Tripura,2020,4,Retail,835017,462547067.77304935
Tripura,2020,4,Utility,340143,134293401.36861244
Tripura,2021,1,Retail,548634,491872668.24625933
Tripura,2021,1,Utility,622318,192478860.01588684
Tripura,2021,1,P2P,841592,3682810853.416312
Tripura,2021,2,P2P,953822,3837789667.9570208
Tripura,2021,2,Retail,628463,568476415.6842147
Tripura,2021,2,Utility,846661,254093339.71344012
Tripura,2021,3,P2P,1152547,4600632223.041059
Tripura,2021,3,Utility,900667,302298171.2746465
Tripura,2021,3,Retail,823202,899870389.9314712
Tripura,2021,4,P2P,1220840,5002477605.98305
Tripura,2021,4,Retail,944059,1019700029.9353135
Tripura,2021,4,Utility,832667,314812714.0911961
Tripura,2022,1,P2P,1605926,6443770643.332241
Tripura,2022,1,Retail,1401056,1369022464.871479
Tripura,2022,1,Utility,834523,354228495.6467906
Tripura,2022,2,P2P,1895868,6962693904.413734
Tripura,2022,2,Retail,1782176,1613454209.6802697
Tripura,2022,2,Utility,919982,387533235.4173299
Tripura,2022,3,P2P,2395190,8420933875.964836
Tripura,2022,3,Utility,1080703,483985911.9537748
Tripura,2022,3,Retail,2338359,2104092279.6662133
Tripura,2022,4,P2P,2557126,8821033758.202938
Tripura,2022,4,Retail,2695646,2288692992.4149723
Tripura,2022,4,Utility,1108002,513311484.10871565
Tripura,2023,1,Retail,3266101,2742674970.230193
Tripura,2023,1,Utility,1246464,581379212.7343385
Tripura,2023,1,P2P,3052408,10545295627.277016
Tripura,2023,2,P2P,3251151,10786215603.027615
Tripura,2023,2,Retail,3992703,3072128972.8487115
Tripura,2023,2,Utility,1274385,674710309.036011
Tripura,2023,3,P2P,3675914,11695896993.254982
Tripura,2023,3,Retail,4601060,3414024032.3417635
Tripura,2023,3,Utility,1354567,752170633.869936
Tripura,2023,4,P2P,3991339,12663132875.340992
Tripura,2023,4,Retail,5363050,4061621923.279481
Tripura,2023,4,Utility,1353229,813508698.432836
Tripura,2024,1,Retail,5904516,4392266548.5399065
Tripura,2024,1,Utility,1432777,867414459.4611719
Tripura,2024,1,P2P,4244206,13275760018.606487
Tripura,2024,2,P2P,4532604,13080179254.861387
Tripura,2024,2,Retail,7412685,4818454956.449345
Tripura,2024,2,Utility,1547478,948947899.0045413
Tripura,2024,3,P2P,5092683,13873685073.52222
Tripura,2024,3,Retail,7914763,5098592905.158588
Tripura,2024,3,Utility,1567960,1071814226.36081
Tripura,2024,4,P2P,5671226,15574695669.12185
Tripura,2024,4,Retail,8800063,5773405042.708102
Tripura,2024,4,Utility,1563293,1151763359.6888337
Tripura,2025,1,P2P,6475520,17464159855.708107
Tripura,2025,1,Retail,10267509,6260585074.515974
Tripura,2025,1,Utility,1879048,1292142075.6082501
Tripura,2025,2,P2P,6198843,15758688222.700031
Tripura,2025,2,Retail,10787436,6147123462.053575
Tripura,2025,2,Utility,1766947,1245707761.80565
Tripura,2025,3,P2P,7108559,17272132604.130512
Tripura,2025,3,Retail,11889161,6810445088.5727215
Tripura,2025,3,Utility,1794173,1379027723.8039324
Tripura,2025,4,P2P,7390643,17441409359.38092
Tripura,2025,4,Retail,11726652,6857660893.889088
Tripura,2025,4,Utility,1796441,1445075529.367408
Tripura,2026,1,P2P,7907062,18750566648.781574
Tripura,2026,1,Retail,12274659,7350825480.065079
Tripura,2026,1,Utility,1915529,1575026532.6397154
Tripura,2026,2,P2P,7972133,17723168398.892212
Tripura,2026,2,Retail,12958118,7413864418.371696
Tripura,2026,2,Utility,1932743,1606077513.4726696
Uttar Pradesh,2018,1,P2P,4606138,13355083925.762901
Uttar Pradesh,2018,1,Retail,10010877,2109100995.8170123
Uttar Pradesh,2018,1,Utility,169451,377582599.1326531
Uttar Pradesh,2018,2,Retail,12691830,3182570096.313618
Uttar Pradesh,2018,2,Utility,489580,834623865.8777964
Uttar Pradesh,2018,2,P2P,7156556,24748604242.232025
Uttar Pradesh,2018,3,Retail,13655861,3348576002.4056916
Uttar Pradesh,2018,3,Utility,728215,1192597470.0804255
Uttar Pradesh,2018,3,P2P,14943458,36152589648.27175
Uttar Pradesh,2018,4,P2P,17252893,53773946471.20892
Uttar Pradesh,2018,4,Retail,22044677,5422548664.73405
Uttar Pradesh,2018,4,Utility,1015326,1557541329.7683384
Uttar Pradesh,2019,1,P2P,35228045,75435955645.05594
Uttar Pradesh,2019,1,Retail,27231898,6747825842.384065
Uttar Pradesh,2019,1,Utility,1586430,2246388169.435621
Uttar Pradesh,2019,2,Retail,35244958,9936465853.186134
Uttar Pradesh,2019,2,Utility,1984103,3144338553.531819
Uttar Pradesh,2019,2,P2P,30351047,97212215614.03157
Uttar Pradesh,2019,3,Retail,42320219,11929123210.265785
Uttar Pradesh,2019,3,Utility,3901349,5696233644.456751
Uttar Pradesh,2019,3,P2P,30451139,106203485667.85178
Uttar Pradesh,2019,4,P2P,45757525,142031675828.91815
Uttar Pradesh,2019,4,Retail,43340537,13154763063.346153
Uttar Pradesh,2019,4,Utility,8287127,7690995047.733709
Uttar Pradesh,2020,1,P2P,44357141,163816874026.46387
Uttar Pradesh,2020,1,Retail,51336077,18161512878.25786
Uttar Pradesh,2020,1,Utility,12419671,8885077278.944054
Uttar Pradesh,2020,2,Retail,47549454,21027452519.482277
Uttar Pradesh,2020,2,Utility,18994344,9878572709.372543
Uttar Pradesh,2020,2,P2P,43762763,164498429070.71915
Uttar Pradesh,2020,3,P2P,60795727,228961014450.9387
Uttar Pradesh,2020,3,Retail,63325777,31245847521.42512
Uttar Pradesh,2020,3,Utility,17443753,13534584042.900803
Uttar Pradesh,2020,4,P2P,81130686,313973784173.3403
Uttar Pradesh,2020,4,Retail,86963902,48783545831.56669
Uttar Pradesh,2020,4,Utility,23503808,17684862610.935112
Uttar Pradesh,2021,1,P2P,94609938,351716296139.5026
Uttar Pradesh,2021,1,Retail,89939335,58953002371.6373
Uttar Pradesh,2021,1,Utility,42868220,23211529892.894226
Uttar Pradesh,2021,2,P2P,116290503,433921574862.84375
Uttar Pradesh,2021,2,Retail,93709752,72559814390.95123
Uttar Pradesh,2021,2,Utility,63727920,30473770281.913498
Uttar Pradesh,2021,3,P2P,145996374,497630965965.4977
Uttar Pradesh,2021,3,Retail,141458681,95706873410.85835
Uttar Pradesh,2021,3,Utility,63220283,34307910200.392715
Uttar Pradesh,2021,4,P2P,164806510,585855457423.0571
Uttar Pradesh,2021,4,Retail,177938209,130513273154.08374
Uttar Pradesh,2021,4,Utility,57980385,35690822373.205025
Uttar Pradesh,2022,1,P2P,215231907,746851048546.8452
Uttar Pradesh,2022,1,Retail,241296678,167114098930.99405
Uttar Pradesh,2022,1,Utility,64840860,41359129132.80317
Uttar Pradesh,2022,2,Retail,322162022,217006314819.0974
Uttar Pradesh,2022,2,Utility,78286836,49430563999.042404
Uttar Pradesh,2022,2,P2P,254989934,883634507671.5525
Uttar Pradesh,2022,3,P2P,295516731,929697831546.5962
Uttar Pradesh,2022,3,Retail,391962498,238496619969.63855
Uttar Pradesh,2022,3,Utility,88282275,56601563458.07566
Uttar Pradesh,2022,4,P2P,337143421,1091519708166.5157
Uttar Pradesh,2022,4,Retail,459462505,293516673652.5006
Uttar Pradesh,2022,4,Utility,93491829,61891002082.74872
Uttar Pradesh,2023,1,P2P,384567010,1248414149539.0254
Uttar Pradesh,2023,1,Retail,521134716,320071314089.5349
Uttar Pradesh,2023,1,Utility,105358613,67394574776.597435
Uttar Pradesh,2023,2,P2P,447701272,1392460935062.545
Uttar Pradesh,2023,2,Retail,651507954,361293576146.0055
Uttar Pradesh,2023,2,Utility,121634782,81342963183.65498
Uttar Pradesh,2023,3,Retail,747622088,378807099230.86346
Uttar Pradesh,2023,3,Utility,124423634,87637416281.07538
Uttar Pradesh,2023,3,P2P,489387714,1396786099966.482
Uttar Pradesh,2023,4,P2P,576483752,1681679844480.74
Uttar Pradesh,2023,4,Retail,869392341,478356221654.21387
Uttar Pradesh,2023,4,Utility,131389408,104854526773.55301
Uttar Pradesh,2024,1,P2P,653033237,1839522667733.1445
Uttar Pradesh,2024,1,Retail,989186934,529965669667.925
Uttar Pradesh,2024,1,Utility,152046359,114473269425.2955
Uttar Pradesh,2024,2,P2P,736075778,1968011476969.917
Uttar Pradesh,2024,2,Retail,1238837502,605811752801.5775
Uttar Pradesh,2024,2,Utility,169222802,132013713243.27641
Uttar Pradesh,2024,3,Retail,1332554852,612640350181.4207
Uttar Pradesh,2024,3,Utility,168343616,150344671360.403
Uttar Pradesh,2024,3,P2P,784233917,1952340142179.016
Uttar Pradesh,2024,4,P2P,880393026,2306195044072.6855
Uttar Pradesh,2024,4,Retail,1489948667,737774383034.4095
Uttar Pradesh,2024,4,Utility,172595131,166909477472.0299
Uttar Pradesh,2025,1,P2P,904244198,2376713571070.225
Uttar Pradesh,2025,1,Retail,1524087525,733606161018.6299
Uttar Pradesh,2025,1,Utility,190002269,178281259325.64594
Uttar Pradesh,2025,2,Retail,1740462455,784682037304.9282
Uttar Pradesh,2025,2,Utility,187420104,185258728323.4563
Uttar Pradesh,2025,2,P2P,946221765,2395027482089.085
Uttar Pradesh,2025,3,Retail,1840145039,771618444738.2542
Uttar Pradesh,2025,3,Utility,187247305,200099793181.10016
Uttar Pradesh,2025,3,P2P,968602273,2248697341090.5166
Uttar Pradesh,2025,4,P2P,1056307689,2563667095326.3823
Uttar Pradesh,2025,4,Retail,1955108328,908674782469.4216
Uttar Pradesh,2025,4,Utility,194854047,224180468510.9749
Uttar Pradesh,2026,1,P2P,1088285716,2604866676165.1934
Uttar Pradesh,2026,1,Retail,2003989823,924541371690.3687
Uttar Pradesh,2026,1,Utility,202202501,231970382242.1432
Uttar Pradesh,2026,2,P2P,1167703027,2690239782810.8555
Uttar Pradesh,2026,2,Retail,2293024606,1005488472749.8022
Uttar Pradesh,2026,2,Utility,204578607,242977206013.3307
Uttarakhand,2018,1,P2P,441316,1462769440.472188
Uttarakhand,2018,1,Retail,992270,216641496.92161477
Uttarakhand,2018,1,Utility,17527,31778239.822997823
Uttarakhand,2018,2,P2P,683917,2653053846.7497587
Uttarakhand,2018,2,Retail,1238396,307655434.81581306
Uttarakhand,2018,2,Utility,41154,62346595.11836988
Uttarakhand,2018,3,P2P,1129789,3697926050.9304247
Uttarakhand,2018,3,Retail,1333958,332233891.26774776
Uttarakhand,2018,3,Utility,59779,89157525.77785479
Uttarakhand,2018,4,P2P,1703009,5617534969.014796
Uttarakhand,2018,4,Retail,1847664,531592285.4610245
Uttarakhand,2018,4,Utility,75025,119779346.04112902
Uttarakhand,2019,1,P2P,4072170,7564319671.293369
Uttarakhand,2019,1,Retail,2334030,602799357.2895596
Uttarakhand,2019,1,Utility,113508,175572111.00730336
Uttarakhand,2019,2,P2P,3080481,9931074743.678814
Uttarakhand,2019,2,Retail,3147703,846826379.6150594
Uttarakhand,2019,2,Utility,116912,218559229.63857365
Uttarakhand,2019,3,P2P,2917737,10726673392.334972
Uttarakhand,2019,3,Retail,3479573,975061088.2604833
Uttarakhand,2019,3,Utility,293706,391775494.9071051
Uttarakhand,2019,4,P2P,3960592,13494113135.614656
Uttarakhand,2019,4,Retail,3887718,1158127633.241281
Uttarakhand,2019,4,Utility,741841,581672775.7079766
Uttarakhand,2020,1,P2P,4002557,14449409667.93557
Uttarakhand,2020,1,Retail,4599548,1557356422.8648908
Uttarakhand,2020,1,Utility,1124736,691830068.8829079
Uttarakhand,2020,2,P2P,3531631,13107033390.203093
Uttarakhand,2020,2,Retail,4009760,1812801498.9970412
Uttarakhand,2020,2,Utility,1612644,741437377.7211168
Uttarakhand,2020,3,P2P,5220599,19632860143.18273
Uttarakhand,2020,3,Retail,6069189,2993679713.067266
Uttarakhand,2020,3,Utility,1610633,1005238867.8725135
Uttarakhand,2020,4,P2P,7078394,26756965895.968494
Uttarakhand,2020,4,Retail,9591103,4963292262.88559
Uttarakhand,2020,4,Utility,2249445,1414710326.5902374
Uttarakhand,2021,1,P2P,8249581,29657690353.420197
Uttarakhand,2021,1,Retail,9483409,5577061615.559372
Uttarakhand,2021,1,Utility,4247882,1821031011.046025
Uttarakhand,2021,2,P2P,9520718,32669370290.190002
Uttarakhand,2021,2,Retail,9938227,6405336341.740593
Uttarakhand,2021,2,Utility,5917433,2223393017.802124
Uttarakhand,2021,3,P2P,12313894,40293785570.54443
Uttarakhand,2021,3,Retail,14740374,9291004206.639498
Uttarakhand,2021,3,Utility,6126336,2579790291.960248
Uttarakhand,2021,4,P2P,13030803,43359419483.69867
Uttarakhand,2021,4,Retail,18480818,11948440143.680595
Uttarakhand,2021,4,Utility,5402025,2641193112.578334
Uttarakhand,2022,1,P2P,15762028,51878372736.00059
Uttarakhand,2022,1,Retail,23662761,14354915246.715397
Uttarakhand,2022,1,Utility,5840799,3014812046.287325
Uttarakhand,2022,2,P2P,19583241,65280816871.05847
Uttarakhand,2022,2,Retail,34095311,19273713114.879646
Uttarakhand,2022,2,Utility,6981950,3665282515.822317
Uttarakhand,2022,3,P2P,21811880,67452365190.43675
Uttarakhand,2022,3,Retail,38433164,21009815497.300537
Uttarakhand,2022,3,Utility,7764248,4065096074.860195
Uttarakhand,2022,4,P2P,23524459,73601206046.04071
Uttarakhand,2022,4,Retail,43930404,24061733579.63743
Uttarakhand,2022,4,Utility,7847037,4349922860.844107
Uttarakhand,2023,1,P2P,25042420,78027650710.79749
Uttarakhand,2023,1,Retail,46907377,24289618171.183014
Uttarakhand,2023,1,Utility,8366841,4596875203.779652
Uttarakhand,2023,2,P2P,31621034,97245269489.92119
Uttarakhand,2023,2,Retail,62644014,30668591846.624287
Uttarakhand,2023,2,Utility,9854273,5762630056.843037
Uttarakhand,2023,3,P2P,32160873,91814881893.88148
Uttarakhand,2023,3,Retail,64961081,30817116881.929146
Uttarakhand,2023,3,Utility,9662996,5883386448.912888
Uttarakhand,2023,4,P2P,36002854,104699069355.22476
Uttarakhand,2023,4,Retail,73541105,36777535917.69063
Uttarakhand,2023,4,Utility,9563661,6728777836.322964
Uttarakhand,2024,1,P2P,37475805,105873583413.32202
Uttarakhand,2024,1,Retail,76012656,37287837596.219986
Uttarakhand,2024,1,Utility,10391543,7154115361.668196
Uttarakhand,2024,2,P2P,46074342,124823589774.9772
Uttarakhand,2024,2,Retail,101329050,46891186821.48316
Uttarakhand,2024,2,Utility,11957468,8546180649.733288
Uttarakhand,2024,3,P2P,46985206,118773529712.82721
Uttarakhand,2024,3,Retail,100726911,45253279391.78373
Uttarakhand,2024,3,Utility,11785368,9388794050.761044
Uttarakhand,2024,4,P2P,50703178,132966091699.80385
Uttarakhand,2024,4,Retail,108904701,51735775862.29909
Uttarakhand,2024,4,Utility,11604501,10095028157.41001
Uttarakhand,2025,1,P2P,51173488,133288194540.69507
Uttarakhand,2025,1,Retail,111485158,49294301042.70413
Uttarakhand,2025,1,Utility,12696604,10719574786.37984
Uttarakhand,2025,2,P2P,56901615,146755237645.08243
Uttarakhand,2025,2,Retail,132692694,57454550649.6799
Uttarakhand,2025,2,Utility,12983865,11727977329.173485
Uttarakhand,2025,3,P2P,55559813,132585848850.99255
Uttarakhand,2025,3,Retail,129419380,53580216761.2345
Uttarakhand,2025,3,Utility,12732437,12084337308.197208
Uttarakhand,2025,4,P2P,58829901,146363951939.1096
Uttarakhand,2025,4,Retail,132326331,60509173858.93759
Uttarakhand,2025,4,Utility,12588948,13206168375.780941
Uttarakhand,2026,1,P2P,59360705,144945431868.5817
Uttarakhand,2026,1,Retail,132495130,58852337789.636826
Uttarakhand,2026,1,Utility,12883179,13805193139.634434
Uttarakhand,2026,2,P2P,69429535,167693683641.83484
Uttarakhand,2026,2,Retail,163964261,71763489371.60446
Uttarakhand,2026,2,Utility,13632986,15777429763.077404
West Bengal,2018,1,P2P,3872380,6238258302.925767
West Bengal,2018,1,Retail,5952060,1109548065.590602
West Bengal,2018,1,Utility,327081,275845708.1847661
West Bengal,2018,2,P2P,7871746,12160539864.99687
West Bengal,2018,2,Retail,8205192,1719436697.4420261
West Bengal,2018,2,Utility,706759,546463785.2360734
West Bengal,2018,3,P2P,43410545,35722819705.76487
West Bengal,2018,3,Retail,9636974,2074413986.2528338
West Bengal,2018,3,Utility,983932,870803041.9845203
West Bengal,2018,4,P2P,16024961,29218222752.069386
West Bengal,2018,4,Retail,16379853,3370640825.9916806
West Bengal,2018,4,Utility,1150258,1162405647.8517892
West Bengal,2019,1,P2P,24963489,37686475350.66948
West Bengal,2019,1,Retail,16502874,3836114346.355336
West Bengal,2019,1,Utility,1634979,1398791837.91248
West Bengal,2019,2,P2P,19337897,46400816059.134155
West Bengal,2019,2,Retail,23489670,6332504322.419497
West Bengal,2019,2,Utility,1753333,1985524827.9912548
West Bengal,2019,3,P2P,20140625,53876800796.96941
West Bengal,2019,3,Retail,37079581,9104602664.208382
West Bengal,2019,3,Utility,2823745,3442385571.5644846
West Bengal,2019,4,P2P,61838956,71533571698.40764
West Bengal,2019,4,Retail,24001204,7291553887.882013
West Bengal,2019,4,Utility,5108751,4105712844.7064667
West Bengal,2020,1,P2P,26827077,77844336113.54482
West Bengal,2020,1,Retail,29827673,9445739816.197874
West Bengal,2020,1,Utility,7338804,4276450058.6044693
West Bengal,2020,2,P2P,24627758,83784498314.53636
West Bengal,2020,2,Retail,23778596,10697319489.337654
West Bengal,2020,2,Utility,10356741,4796559420.703645
West Bengal,2020,3,P2P,35010257,123763472270.57347
West Bengal,2020,3,Retail,33531712,17080032575.633093
West Bengal,2020,3,Utility,10225685,6581445445.767563
West Bengal,2020,4,P2P,45232541,160715495554.84338
West Bengal,2020,4,Retail,42774024,24435764568.810993
West Bengal,2020,4,Utility,13258584,9096892842.76675
West Bengal,2021,1,P2P,51079144,190737993369.13483
West Bengal,2021,1,Retail,38286845,28161041602.89664
West Bengal,2021,1,Utility,25635970,12230190967.156412
West Bengal,2021,2,P2P,61512765,218182728500.98743
West Bengal,2021,2,Retail,41133183,32455434148.456184
West Bengal,2021,2,Utility,36102795,16033512672.080395
West Bengal,2021,3,P2P,79783224,277566204179.3601
West Bengal,2021,3,Retail,57001307,47345317744.911835
West Bengal,2021,3,Utility,39116796,19565196455.042103
West Bengal,2021,4,P2P,87580931,308619824875.14575
West Bengal,2021,4,Retail,67551823,57757202146.956894
West Bengal,2021,4,Utility,34629128,19474669648.787018
West Bengal,2022,1,P2P,115561007,413027484108.9732
West Bengal,2022,1,Retail,92376770,77443695864.56656
West Bengal,2022,1,Utility,36139836,21705101469.77173
West Bengal,2022,2,P2P,135617157,483634278400.1205
West Bengal,2022,2,Retail,119264274,96574772357.72359
West Bengal,2022,2,Utility,43931757,25497984812.052967
West Bengal,2022,3,P2P,164053490,546268394655.63385
West Bengal,2022,3,Retail,147555161,117184443773.71979
West Bengal,2022,3,Utility,52520673,32212377068.94464
West Bengal,2022,4,P2P,177653143,586495685971.9928
West Bengal,2022,4,Retail,168668806,129026831532.86917
West Bengal,2022,4,Utility,54136987,34223849498.718464
West Bengal,2023,1,P2P,209283878,711500100260.1025
West Bengal,2023,1,Retail,200591201,150507863313.188
West Bengal,2023,1,Utility,59058589,36854497131.77785
West Bengal,2023,2,P2P,240193606,796345798781.7795
West Bengal,2023,2,Retail,249804214,172127707905.6635
West Bengal,2023,2,Utility,67203833,43380087291.69417
West Bengal,2023,3,P2P,270924969,830359347243.5255
West Bengal,2023,3,Retail,298345848,193756385887.3784
West Bengal,2023,3,Utility,72883447,49391496681.3703
West Bengal,2023,4,P2P,317862227,963858233914.0239
West Bengal,2023,4,Retail,354140336,231321591400.55017
West Bengal,2023,4,Utility,75785796,58389504348.63153
West Bengal,2024,1,P2P,355342023,1099859510197.5376
West Bengal,2024,1,Retail,403108218,261472890042.75714
West Bengal,2024,1,Utility,84631995,61633769764.9934
West Bengal,2024,2,P2P,393501626,1180677392601.6338
West Bengal,2024,2,Retail,499564293,293647271664.3669
West Bengal,2024,2,Utility,95733729,71673328842.29364
West Bengal,2024,3,P2P,436505032,1208592247507.6711
West Bengal,2024,3,Retail,554209559,314472902449.71216
West Bengal,2024,3,Utility,100285771,84988296989.72052
West Bengal,2024,4,P2P,493207369,1361827278820.301
West Bengal,2024,4,Retail,636340603,357194100819.6271
West Bengal,2024,4,Utility,100854212,91726162370.75008
West Bengal,2025,1,P2P,517424510,1447673088364.3677
West Bengal,2025,1,Retail,677544402,370151979608.3955
West Bengal,2025,1,Utility,109081452,96022270950.04193
West Bengal,2025,2,P2P,534561791,1440793308249.4573
West Bengal,2025,2,Retail,764023386,393773758084.7512
West Bengal,2025,2,Utility,111962112,100409443769.78806
West Bengal,2025,3,P2P,575352040,1444480288399.4023
West Bengal,2025,3,Retail,845070081,424514402665.9608
West Bengal,2025,3,Utility,114519341,112777258232.7218
