State,Year,Quarter,Entity_Type,Entity_Name,Transaction_Count,Transaction_Amount
Andhra Pradesh,2024,1,Districts,ysr kadapa district,69482367,142596248214.63898
Andhra Pradesh,2024,2,Districts,visakhapatnam district,191834047,272399616128.85883
Andhra Pradesh,2024,2,Districts,ntr district,137782795,220939737492.7482
Andhra Pradesh,2024,2,Districts,tirupati district,134099726,200662174064.95074
Andhra Pradesh,2024,2,Districts,guntur district,114157678,181703271756.3335
Andhra Pradesh,2024,2,Districts,sri potti sriramulu nellore district,98046996,176127808587.0227
Andhra Pradesh,2024,2,Districts,kakinada district,87154247,136709099917.28465
Andhra Pradesh,2024,2,Districts,ananthapuramu district,84870983,141657878528.98196
Andhra Pradesh,2024,2,Districts,prakasam district,78136541,141347788352.96198
Andhra Pradesh,2024,2,Districts,east godavari district,77598352,131714261279.67316
Andhra Pradesh,2024,2,Districts,eluru district,76244738,131846910526.4614
Andhra Pradesh,2024,3,Districts,visakhapatnam district,212356668,289907870410.5459
Andhra Pradesh,2024,3,Districts,ntr district,151258035,224083812906.44446
Andhra Pradesh,2024,3,Districts,tirupati district,149572873,211531538955.008
Andhra Pradesh,2024,3,Districts,guntur district,127614104,190909516588.96533
Andhra Pradesh,2024,3,Districts,sri potti sriramulu nellore district,106651831,175907885940.1474
Andhra Pradesh,2024,3,Districts,kakinada district,95401620,138296857930.285
Andhra Pradesh,2024,3,Districts,ananthapuramu district,91661636,143135747587.50778
Andhra Pradesh,2024,3,Districts,prakasam district,85091416,143892574721.47467
Andhra Pradesh,2024,3,Districts,east godavari district,85013782,133694027471.79407
Andhra Pradesh,2024,3,Districts,eluru district,81038219,126277002364.91624
Andhra Pradesh,2024,4,Districts,visakhapatnam district,229118289,302501330856.4265
Andhra Pradesh,2024,4,Districts,ntr district,170796186,246708947951.65314
Andhra Pradesh,2024,4,Districts,tirupati district,159342786,217316446637.7697
Andhra Pradesh,2024,4,Districts,guntur district,139494995,202809187680.44852
Andhra Pradesh,2024,4,Districts,sri potti sriramulu nellore district,114132012,182668370929.42242
Andhra Pradesh,2024,4,Districts,kakinada district,106810416,150563246189.10797
Andhra Pradesh,2024,4,Districts,ananthapuramu district,100555237,152191976239.85037
Andhra Pradesh,2024,4,Districts,east godavari district,96263748,147563974036.70874
Andhra Pradesh,2024,4,Districts,eluru district,91959692,140554428866.50177
Andhra Pradesh,2024,4,Districts,prakasam district,90848572,149282722967.21304
Andhra Pradesh,2025,1,Districts,visakhapatnam district,238452436,316588030323.54486
Andhra Pradesh,2025,1,Districts,ntr district,179009546,259312094915.01367
Andhra Pradesh,2025,1,Districts,tirupati district,171149431,230239385587.4711
Andhra Pradesh,2025,1,Districts,guntur district,146274049,213829337031.74323
Andhra Pradesh,2025,1,Districts,sri potti sriramulu nellore district,123309690,195619870032.91568
Andhra Pradesh,2025,1,Districts,kakinada district,111624699,159663484874.5283
Andhra Pradesh,2025,1,Districts,ananthapuramu district,108493610,164325986359.831
Andhra Pradesh,2025,1,Districts,east godavari district,99201321,151882716307.9392
Andhra Pradesh,2025,1,Districts,prakasam district,96538927,159260108028.2465
Andhra Pradesh,2025,1,Districts,eluru district,94862633,147791855070.83847
Andhra Pradesh,2025,2,Districts,visakhapatnam district,243457106,321824011029.6582
Andhra Pradesh,2025,2,Districts,ntr district,184409022,264577221426.52463
Andhra Pradesh,2025,2,Districts,tirupati district,175797928,237731870323.43958
Andhra Pradesh,2025,2,Districts,guntur district,151081138,218339660002.4839
Andhra Pradesh,2025,2,Districts,sri potti sriramulu nellore district,128216651,205517826118.1164
Andhra Pradesh,2025,2,Districts,kakinada district,116595186,164375962564.21878
Andhra Pradesh,2025,2,Districts,ananthapuramu district,111821009,168849861506.389
Andhra Pradesh,2025,2,Districts,east godavari district,104245067,158591274346.53638
Andhra Pradesh,2025,2,Districts,prakasam district,102193627,164786821527.7361
Andhra Pradesh,2025,2,Districts,eluru district,102175380,155306116644.75345
Andhra Pradesh,2025,3,Districts,visakhapatnam district,267361679,339494662305.58014
Andhra Pradesh,2025,3,Districts,ntr district,198876470,267971168606.64346
Andhra Pradesh,2025,3,Districts,tirupati district,189971325,247777578752.07053
Andhra Pradesh,2025,3,Districts,guntur district,164387603,225393089260.0837
Andhra Pradesh,2025,3,Districts,sri potti sriramulu nellore district,138098043,208105417490.60233
Andhra Pradesh,2025,3,Districts,kakinada district,124013010,165725854363.91245
Andhra Pradesh,2025,3,Districts,ananthapuramu district,119699526,170192575255.2671
Andhra Pradesh,2025,3,Districts,east godavari district,111790848,160139206681.85104
Andhra Pradesh,2025,3,Districts,prakasam district,109720281,168986515219.70407
Andhra Pradesh,2025,3,Districts,eluru district,106253328,150447251700.54407
Andhra Pradesh,2025,4,Districts,visakhapatnam district,279278830,347306071448.1468
Andhra Pradesh,2025,4,Districts,ntr district,216404261,286268303810.5808
Andhra Pradesh,2025,4,Districts,tirupati district,199211940,254604603449.4862
Andhra Pradesh,2025,4,Districts,guntur district,179388355,239149992498.3128
Andhra Pradesh,2025,4,Districts,sri potti sriramulu nellore district,141872623,214307822919.82367
Andhra Pradesh,2025,4,Districts,kakinada district,131986483,174520274643.66232
Andhra Pradesh,2025,4,Districts,ananthapuramu district,127054190,178495794357.15128
Andhra Pradesh,2025,4,Districts,east godavari district,121737303,173410300681.11798
Andhra Pradesh,2025,4,Districts,eluru district,114865568,162849096393.6655
Andhra Pradesh,2025,4,Districts,prakasam district,112353406,172669779517.53558
Andhra Pradesh,2026,1,Districts,visakhapatnam district,286270738,365217670842.9208
Andhra Pradesh,2026,1,Districts,ntr district,222832715,303109157908.4966
Andhra Pradesh,2026,1,Districts,tirupati district,211434880,274980725705.7288
Andhra Pradesh,2026,1,Districts,guntur district,187148603,253980691397.49066
Andhra Pradesh,2026,1,Districts,sri potti sriramulu nellore district,152707700,228558571072.331
Andhra Pradesh,2026,1,Districts,kakinada district,139653754,189527094448.69406
Andhra Pradesh,2026,1,Districts,ananthapuramu district,134752991,192433842365.95197
Andhra Pradesh,2026,1,Districts,east godavari district,127045400,183870485589.44998
Andhra Pradesh,2026,1,Districts,prakasam district,121369372,188218668059.91257
Andhra Pradesh,2026,1,Districts,eluru district,121039764,175237412785.23804
Andhra Pradesh,2026,2,Districts,visakhapatnam district,304675634,382678787292.2217
Andhra Pradesh,2026,2,Districts,ntr district,237905762,322775184105.8538
Andhra Pradesh,2026,2,Districts,tirupati district,225322514,296625059979.7168
Andhra Pradesh,2026,2,Districts,guntur district,198471270,269685684581.66483
Andhra Pradesh,2026,2,Districts,sri potti sriramulu nellore district,167305685,260563771098.71768
Andhra Pradesh,2026,2,Districts,kakinada district,150675340,202569584371.67105
Andhra Pradesh,2026,2,Districts,ananthapuramu district,140056538,199801031290.99323
Andhra Pradesh,2026,2,Districts,east godavari district,137797638,199632453172.0641
Andhra Pradesh,2026,2,Districts,eluru district,131965615,190892439048.94632
Andhra Pradesh,2026,2,Districts,prakasam district,128930871,197524532200.3947
Arunachal Pradesh,2018,1,Districts,itanagar capital complex district,12160,31260361.161979206
Arunachal Pradesh,2018,1,Districts,west kameng district,7926,12306054.184980066
Arunachal Pradesh,2018,1,Districts,papum pare district,4718,7082679.870053795
Arunachal Pradesh,2018,1,Districts,east siang district,4416,7523408.770305831
Arunachal Pradesh,2018,1,Districts,namsai district,3947,13304556.09965454
Arunachal Pradesh,2018,1,Districts,changlang district,3777,5848153.329686636
Arunachal Pradesh,2018,1,Districts,longding district,3081,5487282.866445411
Arunachal Pradesh,2018,1,Districts,tawang district,2996,6350285.501692443
Arunachal Pradesh,2018,1,Districts,lohit district,2695,3817296.0120003903
Arunachal Pradesh,2018,1,Districts,west siang district,2424,5930312.649841538
Arunachal Pradesh,2018,2,Districts,itanagar capital complex district,22491,59314186.71304116
Arunachal Pradesh,2018,2,Districts,west kameng district,13939,31788722.183204893
Arunachal Pradesh,2018,2,Districts,namsai district,8298,23619753.45306395
Arunachal Pradesh,2018,2,Districts,east siang district,8186,18895095.172099367
Arunachal Pradesh,2018,2,Districts,papum pare district,7826,18736602.542409368
Arunachal Pradesh,2018,2,Districts,changlang district,7019,14615084.098867211
Arunachal Pradesh,2018,2,Districts,tawang district,6874,16534712.835931037
Arunachal Pradesh,2018,2,Districts,longding district,5785,12430129.673927648
Arunachal Pradesh,2018,2,Districts,lohit district,4405,8648305.154964263
Arunachal Pradesh,2018,2,Districts,west siang district,3221,9103341.484228637
Arunachal Pradesh,2018,3,Districts,itanagar capital complex district,34125,86436363.45018865
Arunachal Pradesh,2018,3,Districts,west kameng district,21949,58128164.25383704
Arunachal Pradesh,2018,3,Districts,papum pare district,17224,29856653.914984453
Arunachal Pradesh,2018,3,Districts,east siang district,12861,31078448.962705538
Arunachal Pradesh,2018,3,Districts,namsai district,12205,30736504.853303395
Arunachal Pradesh,2018,3,Districts,tawang district,11569,30303848.879156183
Arunachal Pradesh,2018,3,Districts,changlang district,11129,20015154.24278993
Arunachal Pradesh,2018,3,Districts,lohit district,8351,20013994.655218314
Arunachal Pradesh,2018,3,Districts,longding district,6524,21748403.151783496
Arunachal Pradesh,2018,3,Districts,west siang district,4273,15086970.416144148
Arunachal Pradesh,2018,4,Districts,itanagar capital complex district,49616,138072898.4417732
Arunachal Pradesh,2018,4,Districts,west kameng district,33967,108205846.34591293
Arunachal Pradesh,2018,4,Districts,papum pare district,17129,39176256.65468135
Arunachal Pradesh,2018,4,Districts,namsai district,16647,43707095.65210301
Arunachal Pradesh,2018,4,Districts,east siang district,16606,45342285.81288252
Arunachal Pradesh,2018,4,Districts,changlang district,16096,33159071.550732635
Arunachal Pradesh,2018,4,Districts,tawang district,14875,42305514.19884599
Arunachal Pradesh,2018,4,Districts,lohit district,10588,23977294.703806784
Arunachal Pradesh,2018,4,Districts,longding district,8380,26567364.80962122
Arunachal Pradesh,2018,4,Districts,tirap district,7210,12483253.116212757
Arunachal Pradesh,2019,1,Districts,itanagar capital complex district,63047,173330726.40535888
Arunachal Pradesh,2019,1,Districts,west kameng district,46620,132639019.61364555
Arunachal Pradesh,2019,1,Districts,papum pare district,24933,53883699.71702934
Arunachal Pradesh,2019,1,Districts,east siang district,21561,54056502.22836528
Arunachal Pradesh,2019,1,Districts,changlang district,20436,45005101.54517584
Arunachal Pradesh,2019,1,Districts,namsai district,17782,44679495.39495872
Arunachal Pradesh,2019,1,Districts,tawang district,17608,49010369.33179603
Arunachal Pradesh,2019,1,Districts,lohit district,13565,32978082.584878262
Arunachal Pradesh,2019,1,Districts,longding district,9624,31647766.76323515
Arunachal Pradesh,2019,1,Districts,tirap district,9046,17219967.524292793
Arunachal Pradesh,2019,2,Districts,itanagar capital complex district,87869,258576445.28358573
Arunachal Pradesh,2019,2,Districts,west kameng district,60013,183027493.2604636
Arunachal Pradesh,2019,2,Districts,papum pare district,30046,67950157.39651929
Arunachal Pradesh,2019,2,Districts,east siang district,27239,74149443.0119946
Arunachal Pradesh,2019,2,Districts,changlang district,25840,62051788.98623857
Arunachal Pradesh,2019,2,Districts,tawang district,24969,79897494.22610165
Arunachal Pradesh,2019,2,Districts,namsai district,24371,56765859.12283908
Arunachal Pradesh,2019,2,Districts,lohit district,18746,45151337.8785596
Arunachal Pradesh,2019,2,Districts,west siang district,12574,35120055.59025978
Arunachal Pradesh,2019,2,Districts,tirap district,10493,26292547.504068207
Arunachal Pradesh,2019,3,Districts,itanagar capital complex district,107275,319919487.05888456
Arunachal Pradesh,2019,3,Districts,west kameng district,70085,218327120.7565288
Arunachal Pradesh,2019,3,Districts,papum pare district,33781,74548292.58620276
Arunachal Pradesh,2019,3,Districts,changlang district,32315,76615437.37862024
Arunachal Pradesh,2019,3,Districts,east siang district,30991,92348735.74013306
Arunachal Pradesh,2019,3,Districts,tawang district,29958,102853250.12977254
Arunachal Pradesh,2019,3,Districts,namsai district,25161,60599281.71002693
Arunachal Pradesh,2019,3,Districts,lohit district,20941,52843006.74354522
Arunachal Pradesh,2019,3,Districts,west siang district,14531,42382350.34936509
Arunachal Pradesh,2019,3,Districts,tirap district,13297,29934731.922233652
Arunachal Pradesh,2019,4,Districts,itanagar capital complex district,131929,398221527.6915431
Arunachal Pradesh,2019,4,Districts,west kameng district,87399,287792903.8364663
Arunachal Pradesh,2019,4,Districts,papum pare district,41830,94363856.57051243
Arunachal Pradesh,2019,4,Districts,changlang district,37982,92887199.0426181
Arunachal Pradesh,2019,4,Districts,tawang district,37212,129288777.67038679
Arunachal Pradesh,2019,4,Districts,east siang district,36930,113657497.01818049
Arunachal Pradesh,2019,4,Districts,namsai district,34054,79158769.0745024
Arunachal Pradesh,2019,4,Districts,lohit district,24740,62267408.65468557
Arunachal Pradesh,2019,4,Districts,tirap district,19738,53661824.15088337
Arunachal Pradesh,2019,4,Districts,west siang district,18370,55678537.53468804
Arunachal Pradesh,2020,1,Districts,itanagar capital complex district,161382,460071916.01583225
Arunachal Pradesh,2020,1,Districts,west kameng district,98998,296480263.07834446
Arunachal Pradesh,2020,1,Districts,papum pare district,53273,125244727.19388378
Arunachal Pradesh,2020,1,Districts,changlang district,49138,124007678.56556325
Arunachal Pradesh,2020,1,Districts,east siang district,45834,129529488.83386984
Arunachal Pradesh,2020,1,Districts,namsai district,42499,101910600.57099853
Arunachal Pradesh,2020,1,Districts,tawang district,39456,119193889.93335928
Arunachal Pradesh,2020,1,Districts,lohit district,31331,82951549.94536556
Arunachal Pradesh,2020,1,Districts,west siang district,24497,68418371.78986779
Arunachal Pradesh,2020,1,Districts,tirap district,21657,56854151.42961405
Arunachal Pradesh,2020,2,Districts,itanagar capital complex district,208246,545954618.4902887
Arunachal Pradesh,2020,2,Districts,west kameng district,123323,363873224.64847165
Arunachal Pradesh,2020,2,Districts,changlang district,76440,161829314.9172136
Arunachal Pradesh,2020,2,Districts,east siang district,71100,168265107.21156448
Arunachal Pradesh,2020,2,Districts,namsai district,62696,120617347.0267691
Arunachal Pradesh,2020,2,Districts,papum pare district,55562,138548495.89466876
Arunachal Pradesh,2020,2,Districts,tawang district,53986,166120427.6761791
Arunachal Pradesh,2020,2,Districts,lohit district,46201,108975628.890547
Arunachal Pradesh,2020,2,Districts,west siang district,39863,98225681.6357186
Arunachal Pradesh,2020,2,Districts,tirap district,34159,85801140.80010454
Arunachal Pradesh,2020,3,Districts,itanagar capital complex district,259802,739033228.2149316
Arunachal Pradesh,2020,3,Districts,west kameng district,146418,473678189.1968396
Arunachal Pradesh,2020,3,Districts,east siang district,92878,260083854.01943353
Arunachal Pradesh,2020,3,Districts,changlang district,84179,196019768.3565048
Arunachal Pradesh,2020,3,Districts,papum pare district,70683,189903414.34137177
